Ministry,Dept Code,Dept Name,Division Name,Code 2,Code 3,Code 4,Description,2023-2024 Actual Expenditure,2024-2025 Budget Estimate,2024-2025 Revised Estimate,2025-2026 Budget Estimate,TYPE
FEDERAL EDUCATION PROFESSIONAL TRAINING Pages NATIONAL HERITAGE AND CULTURE MINISTRY,FC21N20,(NAVTTC) DEMANDS FOR GRANTS DEMAND NO. 041,FEDERAL EDUCATION AND PROFESSIONAL TRAINING DIVISION,A01,A012,,Allowances,229616,261362,262838,274318,Curnt_exp_on_rev_acct
FEDERAL EDUCATION PROFESSIONAL TRAINING Pages NATIONAL HERITAGE AND CULTURE MINISTRY,FC21N20,(NAVTTC) DEMANDS FOR GRANTS DEMAND NO. 041,FEDERAL EDUCATION AND PROFESSIONAL TRAINING DIVISION,A01,A012,A012-1,Regular Allowances,-150348,-209302,-191118,-201477,Curnt_exp_on_rev_acct
FEDERAL EDUCATION PROFESSIONAL TRAINING Pages NATIONAL HERITAGE AND CULTURE MINISTRY,FC21N20,(NAVTTC) DEMANDS FOR GRANTS DEMAND NO. 041,FEDERAL EDUCATION AND PROFESSIONAL TRAINING DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-79268,-52060,-71720,-72841,Curnt_exp_on_rev_acct
FEDERAL EDUCATION PROFESSIONAL TRAINING Pages NATIONAL HERITAGE AND CULTURE MINISTRY,FC21N20,(NAVTTC) DEMANDS FOR GRANTS DEMAND NO. 041,FEDERAL EDUCATION AND PROFESSIONAL TRAINING DIVISION,A03,,,Operating Expenses,634952,264256,264257,677138,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A01,,,Employees Related Expenses,1045772,1248464,1256755,1298402,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A01,A011,,Pay,561218,583900,578401,603629,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A01,A011,A011-1,Pay of Officers,-282134,-296003,-293238,-306185,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A01,A011,A011-2,Pay of Other Staff,-279084,-287897,-285163,-297444,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A01,A012,,Allowances,484554,664564,678354,694773,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A01,A012,A012-1,Regular Allowances,-425772,-599226,-595683,-620190,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-58782,-65338,-82671,-74583,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A03,,,Operating Expenses,1292103,974035,897811,1058943,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A04,,,Employees Retirement Benefits,24966,19010,24281,34054,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A05,,,"Grants, Subsidies and Write off Loans",3909,23501,20199,47703,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A06,,,Transfers,8112,3650,10133,5200,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A09,,,Physical Assets,,,,,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21N23,NO. 042.- NATIONAL HERITAGE AND CULTURE DIVISION DEMANDS FOR GRANTS DEMAND NO. 042,NATIONAL HERITAGE AND CULTURE DIVISION,A13,,,Repairs and Maintenance,129207,24945,84938,50473,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A01,,,Employees Related Expenses,2281846,3076549,2714096,3150610,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A01,A011,,Pay,908212,1178392,1039823,1227031,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A01,A011,A011-1,Pay of Officers,-550952,-665578,-672446,-760055,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A01,A011,A011-2,Pay of Other Staff,-357260,-512814,-367377,-466976,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A01,A012,,Allowances,1373634,1898157,1674273,1923579,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A01,A012,A012-1,Regular Allowances,-1028497,-1438137,-1215222,-1484937,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-345137,-460020,-459051,-438642,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A03,,,Operating Expenses,476114,860660,676485,1089913,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A04,,,Employees Retirement Benefits,65846,75274,86274,94395,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A05,,,"Grants, Subsidies and Write off Loans",13400,43700,43600,38900,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A09,,,Physical Assets,35878,272943,81580,301802,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21F05,NO. 043.- FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 043,FINANCE DIVISION,A13,,,Repairs and Maintenance,50021,62493,136740,146169,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A01,,,Employees Related Expenses,3108861,3500379,3381080,4240393,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A011,,Pay,1619702,1759323,1558813,1937551,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A011,A011-1,Pay of Officers,-494322,-553761,-466453,-624716,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A011,A011-2,Pay of Other Staff,-1125380,-1205562,-1092360,-1312835,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A012,,Allowances,1489159,1741056,1822267,2302842,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A012,A012-1,Regular Allowances,-1314966,-1551329,-1638299,-2088056,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-174193,-189727,-183968,-214786,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A03,,,Operating Expenses,2670464,3253809,3136527,4070978,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A04,,,Employees Retirement Benefits,103935,94311,125314,99898,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A05,,,"Grants, Subsidies and Write off Loans",44099,142450,152616,174051,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A06,,,Transfers,100,100,100,100,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A09,,,Physical Assets,153889,31664,10702,33664,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21Y07,NO. 044.- OTHER EXPENDITURE OF FINANCE DIVISION DEMANDS FOR GRANTS DEMAND NO. 044,OTHER EXPENDITURE OF FINANCE DIVISION,A13,,,Repairs and Maintenance,35233,53627,56658,71598,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,,,Employees Related Expenses,7350135,8344868,7995027,8648710,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A011,,Pay,3687061,3810565,3654857,3784185,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A011,A011-1,Pay of Officers,-3165567,-3278556,-3122655,-3245889,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A011,A011-2,Pay of Other Staff,-521494,-532009,-532202,-538296,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A012,,Allowances,3663074,4534303,4340170,4864525,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A012,A012-1,Regular Allowances,-3007706,-4024875,-3652107,-4199017,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-655368,-509428,-688063,-665508,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A03,,,Operating Expenses,2547868,2725984,2396992,2978550,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A04,,,Employees Retirement Benefits,287853,403286,304044,303530,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A05,,,"Grants, Subsidies and Write off Loans",175685,265305,134481,215931,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A09,,,Physical Assets,2386557,1389700,1288616,1482169,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A13,,,Repairs and Maintenance,274281,138972,194348,183075,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A04,,,Employees Retirement Benefits,149730961,1014000000,1014000000,1055000000,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,,,Employees Related Expenses,137601,195000,195000,205000,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A011,,Pay,79674,100625,100625,110625,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A011,A011-1,Pay of Officers,-79674,-100625,-100625,-110625,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A012,,Allowances,57927,94375,94375,94375,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A012,A012-1,Regular Allowances,-42927,-71875,-71875,-71875,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-15000,-22500,-22500,-22500,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A03,,,Operating Expenses,1129514,25000,25000,25000,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A05,,,"Grants, Subsidies and Write off Loans",776458919,1862347000,1643899037,1892115000,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21C42,NO. 045.- CONTROLLER GENERAL OF ACCOUNTS DEMANDS FOR GRANTS DEMAND NO. 045,OTHER EXPENDITURE OF FINANCE DIVISION,A11,,,Investments,1124260,2000000,4000000,778850294,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21R06,NO. 048.- REVENUE DIVISION DEMANDS FOR GRANTS DEMAND NO. 048,REVENUE DIVISION,A01,,,Employees Related Expenses,60911,69636,70944,75421,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21R06,NO. 048.- REVENUE DIVISION DEMANDS FOR GRANTS DEMAND NO. 048,REVENUE DIVISION,A01,A011,,Pay,24961,27117,25209,28512,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21R06,NO. 048.- REVENUE DIVISION DEMANDS FOR GRANTS DEMAND NO. 048,REVENUE DIVISION,A01,A011,A011-1,Pay of Officers,-15907,-16910,-16707,-17970,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21R06,NO. 048.- REVENUE DIVISION DEMANDS FOR GRANTS DEMAND NO. 048,REVENUE DIVISION,A01,A011,A011-2,Pay of Other Staff,-9054,-10207,-8502,-10542,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21R06,NO. 048.- REVENUE DIVISION DEMANDS FOR GRANTS DEMAND NO. 048,REVENUE DIVISION,A01,A012,,Allowances,35950,42519,45735,46909,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21R06,NO. 048.- REVENUE DIVISION DEMANDS FOR GRANTS DEMAND NO. 048,REVENUE DIVISION,A01,A012,A012-1,Regular Allowances,-30513,-39269,-35788,-40409,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21R06,NO. 048.- REVENUE DIVISION DEMANDS FOR GRANTS DEMAND NO. 048,REVENUE DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-5437,-3250,-9947,-6500,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21R06,NO. 048.- REVENUE DIVISION DEMANDS FOR GRANTS DEMAND NO. 048,REVENUE DIVISION,A03,,,Operating Expenses,9997,30251,12984,17850,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21R06,NO. 048.- REVENUE DIVISION DEMANDS FOR GRANTS DEMAND NO. 048,REVENUE DIVISION,A04,,,Employees Retirement Benefits,2887,2992,3137,,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21R06,NO. 048.- REVENUE DIVISION DEMANDS FOR GRANTS DEMAND NO. 048,REVENUE DIVISION,A05,,,"Grants, Subsidies and Write off Loans",3000,6000,8252,4109,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21R06,NO. 048.- REVENUE DIVISION DEMANDS FOR GRANTS DEMAND NO. 048,REVENUE DIVISION,A13,,,Repairs and Maintenance,752,495,849,1000,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A01,,,Employees Related Expenses,23503534,27016581,26603206,28397244,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A01,A011,,Pay,11328140,11738637,11772200,12048780,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A01,A011,A011-1,Pay of Officers,-5801086,-5991802,-6068016,-6200713,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A01,A011,A011-2,Pay of Other Staff,-5527054,-5746835,-5704184,-5848067,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A01,A012,,Allowances,12175394,15277944,14831006,16348464,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A01,A012,A012-1,Regular Allowances,-10799671,-14126081,-13564571,-14950448,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-1375723,-1151863,-1266435,-1398016,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A03,,,Operating Expenses,14214959,20419967,21685262,37146087,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A04,,,Employees Retirement Benefits,883843,934577,1086864,1089443,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A05,,,"Grants, Subsidies and Write off Loans",618618,1095335,3056833,3889352,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A06,,,Transfers,1070,225000,150,100000,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A09,,,Physical Assets,298001,1700996,4887571,6914000,Curnt_exp_on_rev_acct
FINANCE AND REVENUE MINISTRY,FC21J12,NO. 049.- FEDERAL BOARD OF REVENUE DEMANDS FOR GRANTS DEMAND NO. 049,REVENUE DIVISION,A13,,,Repairs and Maintenance,892692,838554,1482829,5563500,Curnt_exp_on_rev_acct
FOREIGN AFFAIRS MINISTRY,FC21M06,NO. 050.- FOREIGN AFFAIRS DIVISION DEMANDS FOR GRANTS DEMAND NO. 050,FOREIGN AFFAIRS DIVISION,A01,,,Employees Related Expenses,2242887,2563876,2563876,2666430,Curnt_exp_on_rev_acct
FOREIGN AFFAIRS MINISTRY,FC21M06,NO. 050.- FOREIGN AFFAIRS DIVISION DEMANDS FOR GRANTS DEMAND NO. 050,FOREIGN AFFAIRS DIVISION,A01,A011,,Pay,968421,1000486,1000382,1042088,Curnt_exp_on_rev_acct
FOREIGN AFFAIRS MINISTRY,FC21M06,NO. 050.- FOREIGN AFFAIRS DIVISION DEMANDS FOR GRANTS DEMAND NO. 050,FOREIGN AFFAIRS DIVISION,A01,A011,A011-1,Pay of Officers,-548013,-565747,-565643,-597943,Curnt_exp_on_rev_acct
FOREIGN AFFAIRS MINISTRY,FC21M06,NO. 050.- FOREIGN AFFAIRS DIVISION DEMANDS FOR GRANTS DEMAND NO. 050,FOREIGN AFFAIRS DIVISION,A01,A011,A011-2,Pay of Other Staff,-420408,-434739,-434739,-444145,Curnt_exp_on_rev_acct
FOREIGN AFFAIRS MINISTRY,FC21M06,NO. 050.- FOREIGN AFFAIRS DIVISION DEMANDS FOR GRANTS DEMAND NO. 050,FOREIGN AFFAIRS DIVISION,A01,A012,,Allowances,1274466,1563390,1563494,1624342,Curnt_exp_on_rev_acct
FOREIGN AFFAIRS MINISTRY,FC21M06,NO. 050.- FOREIGN AFFAIRS DIVISION DEMANDS FOR GRANTS DEMAND NO. 050,FOREIGN AFFAIRS DIVISION,A01,A012,A012-1,Regular Allowances,-1091307,-1383755,-1383859,-1437794,Curnt_exp_on_rev_acct
FOREIGN AFFAIRS MINISTRY,FC21M06,NO. 050.- FOREIGN AFFAIRS DIVISION DEMANDS FOR GRANTS DEMAND NO. 050,FOREIGN AFFAIRS DIVISION,A01,A012,A012-2,Other Allowances (Excluding TA),-183159,-179635,-179635,-186548,Curnt_exp_on_rev_acct
FOREIGN AFFAIRS MINISTRY,FC21M06,NO. 050.- FOREIGN AFFAIRS DIVISION DEMANDS FOR GRANTS DEMAND NO. 050,FOREIGN AFFAIRS DIVISION,A02,,,Project Pre-Investment Analysis,80,80,80,80,Curnt_exp_on_rev_acct
